acquisition_priority,pesticide,priority_group,doi,doi_url,google_scholar_url,target_usb_folder,suggested_pdf_filename,database_record_count,protein_record_count,database_gene_leads,database_enzyme_leads,database_microbe_leads,source_action,pathway_extraction_rule,oa_check_status,is_oa,oa_status,best_oa_pdf_url,best_oa_landing_url,best_oa_host_type,best_oa_license,download_status,downloaded_pdf_path
1,Carbaryl,Placeholder files - redownload PDFs by DOI/title,10.1021/acs.jafc.0c03845,https://doi.org/10.1021/acs.jafc.0c03845,https://scholar.google.com/scholar?q=10.1021/acs.jafc.0c03845,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Carbaryl,Carbaryl_10.1021_acs.jafc.0c03845.pdf,16,0,"pde | mcbABCDEF, mcbIJKLM, mcbOPQ | mcbA | mcbA, mcbB-F, mcbG | mcbG, mcbH, mcbN | CehA, CehC1, CehC2 | cehG, cehH, cehI, cehR4 | cehA (heterologous display)",Hydrolases | Phosphodiesterase | P450 | Peroxidases,Arthrobacter sp. RC100 | Bacillus licheniformis B-1 | Blastobacter sp. M501 | Pseudomonas aeruginosa | Pseudomonas putida XWY-1 | Pseudomonas sp. C5pp | Pseudomonas sp. XWY-1 | Pseudomonas sp. strains C5pp | +3 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Carbaryl,Placeholder files - redownload PDFs by DOI/title,10.1128/AEM.01866-18,https://doi.org/10.1128/AEM.01866-18,https://scholar.google.com/scholar?q=10.1128/AEM.01866-18,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Carbaryl,Carbaryl_10.1128_AEM.01866-18.pdf,16,0,"pde | mcbABCDEF, mcbIJKLM, mcbOPQ | mcbA | mcbA, mcbB-F, mcbG | mcbG, mcbH, mcbN | CehA, CehC1, CehC2 | cehG, cehH, cehI, cehR4 | cehA (heterologous display)",Hydrolases | Phosphodiesterase | P450 | Peroxidases,Arthrobacter sp. RC100 | Bacillus licheniformis B-1 | Blastobacter sp. M501 | Pseudomonas aeruginosa | Pseudomonas putida XWY-1 | Pseudomonas sp. C5pp | Pseudomonas sp. XWY-1 | Pseudomonas sp. strains C5pp | +3 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,bronze,https://aem.asm.org/content/aem/84/24/e01866-18.full.pdf,https://aem.asm.org/content/aem/84/24/e01866-18.full.pdf,publisher,,download_error: HTTP Error 403: Forbidden,
1,Carbaryl,Placeholder files - redownload PDFs by DOI/title,10.1128/AEM.02060-21,https://doi.org/10.1128/AEM.02060-21,https://scholar.google.com/scholar?q=10.1128/AEM.02060-21,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Carbaryl,Carbaryl_10.1128_AEM.02060-21.pdf,16,0,"pde | mcbABCDEF, mcbIJKLM, mcbOPQ | mcbA | mcbA, mcbB-F, mcbG | mcbG, mcbH, mcbN | CehA, CehC1, CehC2 | cehG, cehH, cehI, cehR4 | cehA (heterologous display)",Hydrolases | Phosphodiesterase | P450 | Peroxidases,Arthrobacter sp. RC100 | Bacillus licheniformis B-1 | Blastobacter sp. M501 | Pseudomonas aeruginosa | Pseudomonas putida XWY-1 | Pseudomonas sp. C5pp | Pseudomonas sp. XWY-1 | Pseudomonas sp. strains C5pp | +3 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,green,,https://www.ncbi.nlm.nih.gov/pmc/articles/8863044,repository,,no_pdf_url,
1,Carbaryl,Placeholder files - redownload PDFs by DOI/title,10.1128/AEM.02115-17,https://doi.org/10.1128/AEM.02115-17,https://scholar.google.com/scholar?q=10.1128/AEM.02115-17,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Carbaryl,Carbaryl_10.1128_AEM.02115-17.pdf,16,0,"pde | mcbABCDEF, mcbIJKLM, mcbOPQ | mcbA | mcbA, mcbB-F, mcbG | mcbG, mcbH, mcbN | CehA, CehC1, CehC2 | cehG, cehH, cehI, cehR4 | cehA (heterologous display)",Hydrolases | Phosphodiesterase | P450 | Peroxidases,Arthrobacter sp. RC100 | Bacillus licheniformis B-1 | Blastobacter sp. M501 | Pseudomonas aeruginosa | Pseudomonas putida XWY-1 | Pseudomonas sp. C5pp | Pseudomonas sp. XWY-1 | Pseudomonas sp. strains C5pp | +3 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,bronze,https://aem.asm.org/content/aem/84/2/e02115-17.full.pdf,https://aem.asm.org/content/aem/84/2/e02115-17.full.pdf,publisher,,download_error: HTTP Error 403: Forbidden,
1,Carbaryl,Placeholder files - redownload PDFs by DOI/title,10.1128/AEM.02970-20,https://doi.org/10.1128/AEM.02970-20,https://scholar.google.com/scholar?q=10.1128/AEM.02970-20,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Carbaryl,Carbaryl_10.1128_AEM.02970-20.pdf,16,0,"pde | mcbABCDEF, mcbIJKLM, mcbOPQ | mcbA | mcbA, mcbB-F, mcbG | mcbG, mcbH, mcbN | CehA, CehC1, CehC2 | cehG, cehH, cehI, cehR4 | cehA (heterologous display)",Hydrolases | Phosphodiesterase | P450 | Peroxidases,Arthrobacter sp. RC100 | Bacillus licheniformis B-1 | Blastobacter sp. M501 | Pseudomonas aeruginosa | Pseudomonas putida XWY-1 | Pseudomonas sp. C5pp | Pseudomonas sp. XWY-1 | Pseudomonas sp. strains C5pp | +3 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,green,,https://www.ncbi.nlm.nih.gov/pmc/articles/8091019,repository,,no_pdf_url,
1,Carbaryl,Placeholder files - redownload PDFs by DOI/title,10.1128/AEM.59.7.2121-2125.1993,https://doi.org/10.1128/AEM.59.7.2121-2125.1993,https://scholar.google.com/scholar?q=10.1128/AEM.59.7.2121-2125.1993,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Carbaryl,Carbaryl_10.1128_AEM.59.7.2121-2125.1993.pdf,16,0,"pde | mcbABCDEF, mcbIJKLM, mcbOPQ | mcbA | mcbA, mcbB-F, mcbG | mcbG, mcbH, mcbN | CehA, CehC1, CehC2 | cehG, cehH, cehI, cehR4 | cehA (heterologous display)",Hydrolases | Phosphodiesterase | P450 | Peroxidases,Arthrobacter sp. RC100 | Bacillus licheniformis B-1 | Blastobacter sp. M501 | Pseudomonas aeruginosa | Pseudomonas putida XWY-1 | Pseudomonas sp. C5pp | Pseudomonas sp. XWY-1 | Pseudomonas sp. strains C5pp | +3 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,bronze,https://aem.asm.org/content/aem/59/7/2121.full.pdf,https://aem.asm.org/content/aem/59/7/2121.full.pdf,publisher,,download_error: HTTP Error 403: Forbidden,
1,Carbaryl,Placeholder files - redownload PDFs by DOI/title,10.1128/AEM.65.3.1015-1019.1999,https://doi.org/10.1128/AEM.65.3.1015-1019.1999,https://scholar.google.com/scholar?q=10.1128/AEM.65.3.1015-1019.1999,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Carbaryl,Carbaryl_10.1128_AEM.65.3.1015-1019.1999.pdf,16,0,"pde | mcbABCDEF, mcbIJKLM, mcbOPQ | mcbA | mcbA, mcbB-F, mcbG | mcbG, mcbH, mcbN | CehA, CehC1, CehC2 | cehG, cehH, cehI, cehR4 | cehA (heterologous display)",Hydrolases | Phosphodiesterase | P450 | Peroxidases,Arthrobacter sp. RC100 | Bacillus licheniformis B-1 | Blastobacter sp. M501 | Pseudomonas aeruginosa | Pseudomonas putida XWY-1 | Pseudomonas sp. C5pp | Pseudomonas sp. XWY-1 | Pseudomonas sp. strains C5pp | +3 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,bronze,https://aem.asm.org/content/aem/65/3/1015.full.pdf,https://aem.asm.org/content/aem/65/3/1015.full.pdf,publisher,,download_error: HTTP Error 403: Forbidden,
1,Carbaryl,Placeholder files - redownload PDFs by DOI/title,10.1128/jb.175.20.6711-6716.1993,https://doi.org/10.1128/jb.175.20.6711-6716.1993,https://scholar.google.com/scholar?q=10.1128/jb.175.20.6711-6716.1993,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Carbaryl,Carbaryl_10.1128_jb.175.20.6711-6716.1993.pdf,16,0,"pde | mcbABCDEF, mcbIJKLM, mcbOPQ | mcbA | mcbA, mcbB-F, mcbG | mcbG, mcbH, mcbN | CehA, CehC1, CehC2 | cehG, cehH, cehI, cehR4 | cehA (heterologous display)",Hydrolases | Phosphodiesterase | P450 | Peroxidases,Arthrobacter sp. RC100 | Bacillus licheniformis B-1 | Blastobacter sp. M501 | Pseudomonas aeruginosa | Pseudomonas putida XWY-1 | Pseudomonas sp. C5pp | Pseudomonas sp. XWY-1 | Pseudomonas sp. strains C5pp | +3 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,green,,https://www.ncbi.nlm.nih.gov/pmc/articles/206784,repository,,no_pdf_url,
1,Fipronil,Placeholder files - redownload PDFs by DOI/title,10.1007/s13205-017-0820-8,https://doi.org/10.1007/s13205-017-0820-8,https://scholar.google.com/scholar?q=10.1007/s13205-017-0820-8,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Fipronil,Fipronil_10.1007_s13205-017-0820-8.pdf,10,0,CYP450-like genes | CYP450 family genes,Peroxidases | Hydrolases | P450 | Dioxygenases | Dehalogenases,Aspergillus glaucus strain AJAG1 | Bacillus firmus | Bacillus sp. FA4 | Enterobacter chengduensis G2.8 | Pseudomonas sp. FIP_A4 | Rhodococcus sp. FIP_B3 | Rhodococcus sp. FIP_B4 | Streptomyces rochei AJAG7 (NR),"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Fipronil,Placeholder files - redownload PDFs by DOI/title,10.1016/j.chemosphere.2013.11.043,https://doi.org/10.1016/j.chemosphere.2013.11.043,https://scholar.google.com/scholar?q=10.1016/j.chemosphere.2013.11.043,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Fipronil,Fipronil_10.1016_j.chemosphere.2013.11.043.pdf,10,0,CYP450-like genes | CYP450 family genes,Peroxidases | Hydrolases | P450 | Dioxygenases | Dehalogenases,Aspergillus glaucus strain AJAG1 | Bacillus firmus | Bacillus sp. FA4 | Enterobacter chengduensis G2.8 | Pseudomonas sp. FIP_A4 | Rhodococcus sp. FIP_B3 | Rhodococcus sp. FIP_B4 | Streptomyces rochei AJAG7 (NR),"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Fipronil,Placeholder files - redownload PDFs by DOI/title,10.1016/j.chemosphere.2021.130156,https://doi.org/10.1016/j.chemosphere.2021.130156,https://scholar.google.com/scholar?q=10.1016/j.chemosphere.2021.130156,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Fipronil,Fipronil_10.1016_j.chemosphere.2021.130156.pdf,10,0,CYP450-like genes | CYP450 family genes,Peroxidases | Hydrolases | P450 | Dioxygenases | Dehalogenases,Aspergillus glaucus strain AJAG1 | Bacillus firmus | Bacillus sp. FA4 | Enterobacter chengduensis G2.8 | Pseudomonas sp. FIP_A4 | Rhodococcus sp. FIP_B3 | Rhodococcus sp. FIP_B4 | Streptomyces rochei AJAG7 (NR),"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Fipronil,Placeholder files - redownload PDFs by DOI/title,10.1016/j.chemosphere.2024.142944,https://doi.org/10.1016/j.chemosphere.2024.142944,https://scholar.google.com/scholar?q=10.1016/j.chemosphere.2024.142944,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Fipronil,Fipronil_10.1016_j.chemosphere.2024.142944.pdf,10,0,CYP450-like genes | CYP450 family genes,Peroxidases | Hydrolases | P450 | Dioxygenases | Dehalogenases,Aspergillus glaucus strain AJAG1 | Bacillus firmus | Bacillus sp. FA4 | Enterobacter chengduensis G2.8 | Pseudomonas sp. FIP_A4 | Rhodococcus sp. FIP_B3 | Rhodococcus sp. FIP_B4 | Streptomyces rochei AJAG7 (NR),"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Fipronil,Placeholder files - redownload PDFs by DOI/title,10.1016/j.envpol.2024.125320,https://doi.org/10.1016/j.envpol.2024.125320,https://scholar.google.com/scholar?q=10.1016/j.envpol.2024.125320,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Fipronil,Fipronil_10.1016_j.envpol.2024.125320.pdf,10,0,CYP450-like genes | CYP450 family genes,Peroxidases | Hydrolases | P450 | Dioxygenases | Dehalogenases,Aspergillus glaucus strain AJAG1 | Bacillus firmus | Bacillus sp. FA4 | Enterobacter chengduensis G2.8 | Pseudomonas sp. FIP_A4 | Rhodococcus sp. FIP_B3 | Rhodococcus sp. FIP_B4 | Streptomyces rochei AJAG7 (NR),"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Fipronil,Placeholder files - redownload PDFs by DOI/title,10.1016/j.pestbp.2019.01.011,https://doi.org/10.1016/j.pestbp.2019.01.011,https://scholar.google.com/scholar?q=10.1016/j.pestbp.2019.01.011,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Fipronil,Fipronil_10.1016_j.pestbp.2019.01.011.pdf,10,0,CYP450-like genes | CYP450 family genes,Peroxidases | Hydrolases | P450 | Dioxygenases | Dehalogenases,Aspergillus glaucus strain AJAG1 | Bacillus firmus | Bacillus sp. FA4 | Enterobacter chengduensis G2.8 | Pseudomonas sp. FIP_A4 | Rhodococcus sp. FIP_B3 | Rhodococcus sp. FIP_B4 | Streptomyces rochei AJAG7 (NR),"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Fipronil,Placeholder files - redownload PDFs by DOI/title,10.3390/life13091935,https://doi.org/10.3390/life13091935,https://scholar.google.com/scholar?q=10.3390/life13091935,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Fipronil,Fipronil_10.3390_life13091935.pdf,10,0,CYP450-like genes | CYP450 family genes,Peroxidases | Hydrolases | P450 | Dioxygenases | Dehalogenases,Aspergillus glaucus strain AJAG1 | Bacillus firmus | Bacillus sp. FA4 | Enterobacter chengduensis G2.8 | Pseudomonas sp. FIP_A4 | Rhodococcus sp. FIP_B3 | Rhodococcus sp. FIP_B4 | Streptomyces rochei AJAG7 (NR),"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,gold,https://www.mdpi.com/2075-1729/13/9/1935/pdf?version=1695188747,https://www.mdpi.com/2075-1729/13/9/1935/pdf?version=1695188747,publisher,cc-by,download_error: HTTP Error 403: Forbidden,
1,Imidacloprid,Placeholder files - redownload PDFs by DOI/title,10.1016/j.envpol.2023.121402,https://doi.org/10.1016/j.envpol.2023.121402,https://scholar.google.com/scholar?q=10.1016/j.envpol.2023.121402,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imidacloprid,Imidacloprid_10.1016_j.envpol.2023.121402.pdf,8,0,,Hydrolases | P450 | Monooxygenases | Amidohydrolase,Bacillus cereus | Hymenobacter latericoloratus CGMCC 16346 | Mycobacterium sp. Strain MK6 | Pseudomonas sp. RPT 52 | Pseudoxanthomonas indica CGMCC 6648 | Sphingobacterium sp. InxBP1,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Imidacloprid,Placeholder files - redownload PDFs by DOI/title,10.1016/j.jhazmat.2015.08.055,https://doi.org/10.1016/j.jhazmat.2015.08.055,https://scholar.google.com/scholar?q=10.1016/j.jhazmat.2015.08.055,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imidacloprid,Imidacloprid_10.1016_j.jhazmat.2015.08.055.pdf,8,0,,Hydrolases | P450 | Monooxygenases | Amidohydrolase,Bacillus cereus | Hymenobacter latericoloratus CGMCC 16346 | Mycobacterium sp. Strain MK6 | Pseudomonas sp. RPT 52 | Pseudoxanthomonas indica CGMCC 6648 | Sphingobacterium sp. InxBP1,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Imidacloprid,Placeholder files - redownload PDFs by DOI/title,10.1021/acs.jafc.5b00754,https://doi.org/10.1021/acs.jafc.5b00754,https://scholar.google.com/scholar?q=10.1021/acs.jafc.5b00754,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imidacloprid,Imidacloprid_10.1021_acs.jafc.5b00754.pdf,8,0,,Hydrolases | P450 | Monooxygenases | Amidohydrolase,Bacillus cereus | Hymenobacter latericoloratus CGMCC 16346 | Mycobacterium sp. Strain MK6 | Pseudomonas sp. RPT 52 | Pseudoxanthomonas indica CGMCC 6648 | Sphingobacterium sp. InxBP1,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Imidacloprid,Placeholder files - redownload PDFs by DOI/title,10.1080/03601234.2014.922766,https://doi.org/10.1080/03601234.2014.922766,https://scholar.google.com/scholar?q=10.1080/03601234.2014.922766,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imidacloprid,Imidacloprid_10.1080_03601234.2014.922766.pdf,8,0,,Hydrolases | P450 | Monooxygenases | Amidohydrolase,Bacillus cereus | Hymenobacter latericoloratus CGMCC 16346 | Mycobacterium sp. Strain MK6 | Pseudomonas sp. RPT 52 | Pseudoxanthomonas indica CGMCC 6648 | Sphingobacterium sp. InxBP1,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Imidacloprid,Placeholder files - redownload PDFs by DOI/title,10.1186/s13568-019-0942-y,https://doi.org/10.1186/s13568-019-0942-y,https://scholar.google.com/scholar?q=10.1186/s13568-019-0942-y,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imidacloprid,Imidacloprid_10.1186_s13568-019-0942-y.pdf,8,0,,Hydrolases | P450 | Monooxygenases | Amidohydrolase,Bacillus cereus | Hymenobacter latericoloratus CGMCC 16346 | Mycobacterium sp. Strain MK6 | Pseudomonas sp. RPT 52 | Pseudoxanthomonas indica CGMCC 6648 | Sphingobacterium sp. InxBP1,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,gold,https://amb-express.springeropen.com/track/pdf/10.1186/s13568-019-0942-y,https://amb-express.springeropen.com/track/pdf/10.1186/s13568-019-0942-y,publisher,cc-by,downloaded_open_access_pdf,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imidacloprid/Imidacloprid_10.1186_s13568-019-0942-y.pdf
1,Imidacloprid,Placeholder files - redownload PDFs by DOI/title,10.3390/bioengineering10080951,https://doi.org/10.3390/bioengineering10080951,https://scholar.google.com/scholar?q=10.3390/bioengineering10080951,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imidacloprid,Imidacloprid_10.3390_bioengineering10080951.pdf,8,0,,Hydrolases | P450 | Monooxygenases | Amidohydrolase,Bacillus cereus | Hymenobacter latericoloratus CGMCC 16346 | Mycobacterium sp. Strain MK6 | Pseudomonas sp. RPT 52 | Pseudoxanthomonas indica CGMCC 6648 | Sphingobacterium sp. InxBP1,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,gold,https://www.mdpi.com/2306-5354/10/8/951/pdf?version=1691664542,https://www.mdpi.com/2306-5354/10/8/951/pdf?version=1691664542,publisher,cc-by,download_error: HTTP Error 403: Forbidden,
1,Paraquat,Placeholder files - redownload PDFs by DOI/title,10.1111/lam.13439,https://doi.org/10.1111/lam.13439,https://scholar.google.com/scholar?q=10.1111/lam.13439,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Paraquat,Paraquat_10.1111_lam.13439.pdf,5,0,,,Aspergillus tamarii PRPY-2 | Bacillus subtilis TISTR 1248 | Cunninghamella sp. PFCM-1 | Pseudomonas geniculata strain PQ01 | Pseudomonas putida TISTR 1522,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Paraquat,Placeholder files - redownload PDFs by DOI/title,10.3389/fmicb.2020.02003,https://doi.org/10.3389/fmicb.2020.02003,https://scholar.google.com/scholar?q=10.3389/fmicb.2020.02003,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Paraquat,Paraquat_10.3389_fmicb.2020.02003.pdf,5,0,,,Aspergillus tamarii PRPY-2 | Bacillus subtilis TISTR 1248 | Cunninghamella sp. PFCM-1 | Pseudomonas geniculata strain PQ01 | Pseudomonas putida TISTR 1522,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,gold,https://www.frontiersin.org/articles/10.3389/fmicb.2020.02003/pdf,https://www.frontiersin.org/articles/10.3389/fmicb.2020.02003/pdf,publisher,cc-by,downloaded_open_access_pdf,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Paraquat/Paraquat_10.3389_fmicb.2020.02003.pdf
1,Paraquat,Placeholder files - redownload PDFs by DOI/title,10.3390/toxics11070638,https://doi.org/10.3390/toxics11070638,https://scholar.google.com/scholar?q=10.3390/toxics11070638,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Paraquat,Paraquat_10.3390_toxics11070638.pdf,5,0,,,Aspergillus tamarii PRPY-2 | Bacillus subtilis TISTR 1248 | Cunninghamella sp. PFCM-1 | Pseudomonas geniculata strain PQ01 | Pseudomonas putida TISTR 1522,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,gold,https://www.mdpi.com/2305-6304/11/7/638/pdf?version=1690167979,https://www.mdpi.com/2305-6304/11/7/638/pdf?version=1690167979,publisher,cc-by,download_error: HTTP Error 403: Forbidden,
1,Chlorpyrifos-methyl,Placeholder files - redownload PDFs by DOI/title,10.1590/0001-3765201920180694,https://doi.org/10.1590/0001-3765201920180694,https://scholar.google.com/scholar?q=10.1590/0001-3765201920180694,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Chlorpyrifos-Methyl,Chlorpyrifos-methyl_10.1590_0001-3765201920180694.pdf,2,0,,Phosphatases,Bacillus megaterium CM-Z19 | Pseudomonas syringae CM-Z6,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,gold,http://www.scielo.br/pdf/aabc/v91n3/0001-3765-aabc-91-03-e20180694.pdf,http://www.scielo.br/pdf/aabc/v91n3/0001-3765-aabc-91-03-e20180694.pdf,publisher,cc-by,downloaded_open_access_pdf,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Chlorpyrifos-Methyl/Chlorpyrifos-methyl_10.1590_0001-3765201920180694.pdf
